Id,ActivityHour,TotalIntensity,AverageIntensity,StepTotal,StepTotal.1
4702921684,4/21/2016 9:00,0,0,0,0
4702921684,4/21/2016 10:00,0,0,0,0
4702921684,4/21/2016 11:00,0,0,0,0
4702921684,4/21/2016 12:00,11,0.183333,214,214
4702921684,4/21/2016 13:00,5,0.083333,112,112
4702921684,4/21/2016 14:00,9,0.15,185,185
4702921684,4/21/2016 15:00,7,0.116667,124,124
4702921684,4/21/2016 16:00,10,0.166667,215,215
4702921684,4/21/2016 17:00,46,0.766667,1439,1439
4702921684,4/21/2016 18:00,25,0.416667,608,608
4702921684,4/21/2016 19:00,27,0.45,806,806
4702921684,4/21/2016 20:00,20,0.333333,543,543
4702921684,4/21/2016 21:00,0,0,0,0
4702921684,4/21/2016 22:00,0,0,0,0
4702921684,4/21/2016 23:00,0,0,0,0
4702921684,4/22/2016 0:00,0,0,0,0
4702921684,4/22/2016 1:00,0,0,0,0
4702921684,4/22/2016 2:00,0,0,0,0
4702921684,4/22/2016 3:00,0,0,0,0
4702921684,4/22/2016 4:00,0,0,0,0
4702921684,4/22/2016 5:00,0,0,0,0
4702921684,4/22/2016 6:00,0,0,0,0
4702921684,4/22/2016 7:00,0,0,0,0
4702921684,4/22/2016 8:00,0,0,0,0
4702921684,4/22/2016 9:00,0,0,0,0
4702921684,4/22/2016 10:00,0,0,0,0
4702921684,4/22/2016 11:00,0,0,0,0
4702921684,4/22/2016 12:00,0,0,0,0
4702921684,4/22/2016 13:00,0,0,0,0
4702921684,4/22/2016 14:00,0,0,0,0
4702921684,4/22/2016 15:00,0,0,0,0
4702921684,4/22/2016 16:00,0,0,0,0
4702921684,4/22/2016 17:00,0,0,0,0
4702921684,4/22/2016 18:00,0,0,0,0
4702921684,4/22/2016 19:00,0,0,0,0
4702921684,4/22/2016 20:00,24,0.4,368,368
4702921684,4/22/2016 21:00,33,0.55,939,939
4702921684,4/22/2016 22:00,15,0.25,357,357
4702921684,4/22/2016 23:00,0,0,0,0
4702921684,4/23/2016 0:00,0,0,0,0
4702921684,4/23/2016 1:00,0,0,0,0
4702921684,4/23/2016 2:00,0,0,0,0
4702921684,4/23/2016 3:00,0,0,0,0
4702921684,4/23/2016 4:00,0,0,0,0
4702921684,4/23/2016 5:00,0,0,0,0
4702921684,4/23/2016 6:00,0,0,0,0
4702921684,4/23/2016 7:00,9,0.15,156,156
4702921684,4/23/2016 8:00,10,0.166667,247,247
4702921684,4/23/2016 9:00,40,0.666667,1616,1616
4702921684,4/23/2016 10:00,31,0.516667,786,786
4702921684,4/23/2016 11:00,76,1.266667,2196,2196
4702921684,4/23/2016 12:00,62,1.033333,1615,1615
4702921684,4/23/2016 13:00,40,0.666667,1259,1259
4702921684,4/23/2016 14:00,40,0.666667,964,964
4702921684,4/23/2016 15:00,54,0.9,1411,1411
4702921684,4/23/2016 16:00,37,0.616667,856,856
4702921684,4/23/2016 17:00,32,0.533333,869,869
4702921684,4/23/2016 18:00,16,0.266667,337,337
4702921684,4/23/2016 19:00,30,0.5,652,652
4702921684,4/23/2016 20:00,27,0.45,616,616
4702921684,4/23/2016 21:00,44,0.733333,1272,1272
4702921684,4/23/2016 22:00,19,0.316667,274,274
4702921684,4/23/2016 23:00,0,0,0,0
4702921684,4/24/2016 0:00,0,0,0,0
4702921684,4/24/2016 1:00,0,0,0,0
4702921684,4/24/2016 2:00,0,0,0,0
4702921684,4/24/2016 3:00,1,0.016667,4,4
4702921684,4/24/2016 4:00,0,0,0,0
4702921684,4/24/2016 5:00,0,0,0,0
4702921684,4/24/2016 6:00,2,0.033333,23,23
4702921684,4/24/2016 7:00,7,0.116667,214,214
4702921684,4/24/2016 8:00,16,0.266667,272,272
4702921684,4/24/2016 9:00,22,0.366667,684,684
4702921684,4/24/2016 10:00,31,0.516667,864,864
4702921684,4/24/2016 11:00,14,0.233333,490,490
4702921684,4/24/2016 12:00,96,1.6,3023,3023
4702921684,4/24/2016 13:00,115,1.916667,3962,3962
4702921684,4/24/2016 14:00,36,0.6,1248,1248
4702921684,4/24/2016 15:00,8,0.133333,102,102
4702921684,4/24/2016 16:00,1,0.016667,9,9
4702921684,4/24/2016 17:00,26,0.433333,574,574
4702921684,4/24/2016 18:00,53,0.883333,1726,1726
4702921684,4/24/2016 19:00,39,0.65,1045,1045
4702921684,4/24/2016 20:00,30,0.5,554,554
4702921684,4/24/2016 21:00,10,0.166667,132,132
4702921684,4/24/2016 22:00,9,0.15,124,124
4702921684,4/24/2016 23:00,0,0,0,0
4702921684,4/25/2016 0:00,0,0,0,0
4702921684,4/25/2016 1:00,0,0,0,0
4702921684,4/25/2016 2:00,0,0,0,0
4702921684,4/25/2016 3:00,0,0,0,0
4702921684,4/25/2016 4:00,0,0,0,0
4702921684,4/25/2016 5:00,6,0.1,162,162
4702921684,4/25/2016 6:00,22,0.366667,719,719
4702921684,4/25/2016 7:00,5,0.083333,249,249
4702921684,4/25/2016 8:00,5,0.083333,161,161
4702921684,4/25/2016 9:00,2,0.033333,15,15
4702921684,4/25/2016 10:00,6,0.1,203,203
4702921684,4/25/2016 11:00,9,0.15,157,157
4702921684,4/25/2016 12:00,9,0.15,149,149
4702921684,4/25/2016 13:00,13,0.216667,273,273
4702921684,4/25/2016 14:00,16,0.266667,248,248
4702921684,4/25/2016 15:00,7,0.116667,209,209
4702921684,4/25/2016 16:00,12,0.2,182,182
4702921684,4/25/2016 17:00,22,0.366667,1087,1087
4702921684,4/25/2016 18:00,17,0.283333,577,577
4702921684,4/25/2016 19:00,66,1.1,2019,2019
4702921684,4/25/2016 20:00,33,0.55,691,691
4702921684,4/25/2016 21:00,46,0.766667,1395,1395
4702921684,4/25/2016 22:00,22,0.366667,644,644
4702921684,4/25/2016 23:00,0,0,0,0
4702921684,4/26/2016 0:00,0,0,0,0
4702921684,4/26/2016 1:00,0,0,0,0
4702921684,4/26/2016 2:00,0,0,0,0
4702921684,4/26/2016 3:00,0,0,0,0
4702921684,4/26/2016 4:00,0,0,0,0
4702921684,4/26/2016 5:00,2,0.033333,57,57
4702921684,4/26/2016 6:00,28,0.466667,924,924
4702921684,4/26/2016 7:00,10,0.166667,263,263
4702921684,4/26/2016 8:00,0,0,0,0
4702921684,4/26/2016 9:00,0,0,0,0
4702921684,4/26/2016 10:00,0,0,0,0
4702921684,4/26/2016 11:00,6,0.1,155,155
4702921684,4/26/2016 12:00,11,0.183333,286,286
4702921684,4/26/2016 13:00,4,0.066667,86,86
4702921684,4/26/2016 14:00,8,0.133333,241,241
4702921684,4/26/2016 15:00,7,0.116667,131,131
4702921684,4/26/2016 16:00,3,0.05,31,31
4702921684,4/26/2016 17:00,19,0.316667,974,974
4702921684,4/26/2016 18:00,37,0.616667,936,936
4702921684,4/26/2016 19:00,32,0.533333,741,741
4702921684,4/26/2016 20:00,26,0.433333,505,505
4702921684,4/26/2016 21:00,30,0.5,606,606
4702921684,4/26/2016 22:00,12,0.2,172,172
4702921684,4/26/2016 23:00,0,0,0,0
4702921684,4/27/2016 0:00,0,0,0,0
4702921684,4/27/2016 1:00,0,0,0,0
4702921684,4/27/2016 2:00,0,0,0,0
4702921684,4/27/2016 3:00,0,0,0,0
4702921684,4/27/2016 4:00,0,0,0,0
4702921684,4/27/2016 5:00,2,0.033333,36,36
4702921684,4/27/2016 6:00,41,0.683333,1249,1249
4702921684,4/27/2016 7:00,18,0.3,432,432
4702921684,4/27/2016 8:00,4,0.066667,64,64
4702921684,4/27/2016 9:00,6,0.1,40,40
4702921684,4/27/2016 10:00,5,0.083333,144,144
4702921684,4/27/2016 11:00,6,0.1,158,158
4702921684,4/27/2016 12:00,10,0.166667,226,226
4702921684,4/27/2016 13:00,7,0.116667,130,130
4702921684,4/27/2016 14:00,4,0.066667,103,103
4702921684,4/27/2016 15:00,11,0.183333,205,205
4702921684,4/27/2016 16:00,10,0.166667,268,268
4702921684,4/27/2016 17:00,18,0.3,529,529
4702921684,4/27/2016 18:00,20,0.333333,594,594
4702921684,4/27/2016 19:00,25,0.416667,375,375
4702921684,4/27/2016 20:00,58,0.966667,1649,1649
4702921684,4/27/2016 21:00,25,0.416667,686,686
4702921684,4/27/2016 22:00,3,0.05,88,88
4702921684,4/27/2016 23:00,0,0,0,0
4702921684,4/28/2016 0:00,0,0,0,0
4702921684,4/28/2016 1:00,0,0,0,0
4702921684,4/28/2016 2:00,0,0,0,0
4702921684,4/28/2016 3:00,0,0,0,0
4702921684,4/28/2016 4:00,0,0,0,0
4702921684,4/28/2016 5:00,1,0.016667,6,6
4702921684,4/28/2016 6:00,22,0.366667,744,744
4702921684,4/28/2016 7:00,6,0.1,174,174
4702921684,4/28/2016 8:00,5,0.083333,107,107
4702921684,4/28/2016 9:00,38,0.633333,1455,1455
4702921684,4/28/2016 10:00,5,0.083333,89,89
4702921684,4/28/2016 11:00,4,0.066667,151,151
4702921684,4/28/2016 12:00,17,0.283333,996,996
4702921684,4/28/2016 13:00,4,0.066667,104,104
4702921684,4/28/2016 14:00,6,0.1,101,101
4702921684,4/28/2016 15:00,7,0.116667,191,191
4702921684,4/28/2016 16:00,8,0.133333,156,156
4702921684,4/28/2016 17:00,19,0.316667,900,900
4702921684,4/28/2016 18:00,16,0.266667,211,211
4702921684,4/28/2016 19:00,68,1.133333,1962,1962
4702921684,4/28/2016 20:00,26,0.433333,614,614
4702921684,4/28/2016 21:00,28,0.466667,612,612
4702921684,4/28/2016 22:00,12,0.2,450,450
4702921684,4/28/2016 23:00,0,0,0,0
4702921684,4/29/2016 0:00,0,0,0,0
4702921684,4/29/2016 1:00,0,0,0,0
4702921684,4/29/2016 2:00,0,0,0,0
4702921684,4/29/2016 3:00,0,0,0,0
4702921684,4/29/2016 4:00,0,0,0,0
4702921684,4/29/2016 5:00,0,0,0,0
4702921684,4/29/2016 6:00,32,0.533333,816,816
4702921684,4/29/2016 7:00,11,0.183333,483,483
4702921684,4/29/2016 8:00,6,0.1,151,151
4702921684,4/29/2016 9:00,11,0.183333,901,901
4702921684,4/29/2016 10:00,4,0.066667,162,162
4702921684,4/29/2016 11:00,9,0.15,175,175
4702921684,4/29/2016 12:00,35,0.583333,1079,1079
4702921684,4/29/2016 13:00,13,0.216667,261,261
4702921684,4/29/2016 14:00,9,0.15,155,155
4702921684,4/29/2016 15:00,16,0.266667,302,302
4702921684,4/29/2016 16:00,11,0.183333,281,281
4702921684,4/29/2016 17:00,39,0.65,1223,1223
4702921684,4/29/2016 18:00,28,0.466667,1123,1123
4702921684,4/29/2016 19:00,46,0.766667,1278,1278
4702921684,4/29/2016 20:00,30,0.5,678,678
4702921684,4/29/2016 21:00,26,0.433333,533,533
4702921684,4/29/2016 22:00,15,0.25,329,329
4702921684,4/29/2016 23:00,0,0,0,0
4702921684,4/30/2016 0:00,0,0,0,0
4702921684,4/30/2016 1:00,0,0,0,0
4702921684,4/30/2016 2:00,0,0,0,0
4702921684,4/30/2016 3:00,0,0,0,0
4702921684,4/30/2016 4:00,0,0,0,0
4702921684,4/30/2016 5:00,0,0,0,0
4702921684,4/30/2016 6:00,7,0.116667,138,138
4702921684,4/30/2016 7:00,14,0.233333,261,261
4702921684,4/30/2016 8:00,19,0.316667,545,545
4702921684,4/30/2016 9:00,26,0.433333,494,494
4702921684,4/30/2016 10:00,17,0.283333,392,392
4702921684,4/30/2016 11:00,69,1.15,2135,2135
4702921684,4/30/2016 12:00,29,0.483333,1083,1083
4702921684,4/30/2016 13:00,49,0.816667,1623,1623
4702921684,4/30/2016 14:00,49,0.816667,1757,1757
4702921684,4/30/2016 15:00,37,0.616667,1009,1009
4702921684,4/30/2016 16:00,22,0.366667,392,392
4702921684,4/30/2016 17:00,9,0.15,315,315
4702921684,4/30/2016 18:00,0,0,0,0
4702921684,4/30/2016 19:00,0,0,0,0
4702921684,4/30/2016 20:00,0,0,0,0
4702921684,4/30/2016 21:00,0,0,0,0
4702921684,4/30/2016 22:00,0,0,0,0
4702921684,4/30/2016 23:00,0,0,0,0
4702921684,5/1/2016 0:00,0,0,0,0
4702921684,5/1/2016 1:00,0,0,0,0
4702921684,5/1/2016 2:00,0,0,0,0
4702921684,5/1/2016 3:00,0,0,0,0
4702921684,5/1/2016 4:00,0,0,0,0
4702921684,5/1/2016 5:00,0,0,0,0
4702921684,5/1/2016 6:00,0,0,0,0
4702921684,5/1/2016 7:00,0,0,0,0
4702921684,5/1/2016 8:00,0,0,0,0
4702921684,5/1/2016 9:00,0,0,0,0
4702921684,5/1/2016 10:00,0,0,0,0
4702921684,5/1/2016 11:00,0,0,0,0
4702921684,5/1/2016 12:00,0,0,0,0
4702921684,5/1/2016 13:00,0,0,0,0
4702921684,5/1/2016 14:00,0,0,0,0
4702921684,5/1/2016 15:00,0,0,0,0
4702921684,5/1/2016 16:00,0,0,0,0
4702921684,5/1/2016 17:00,0,0,0,0
4702921684,5/1/2016 18:00,0,0,0,0
4702921684,5/1/2016 19:00,0,0,0,0
4702921684,5/1/2016 20:00,0,0,0,0
4702921684,5/1/2016 21:00,0,0,0,0
4702921684,5/1/2016 22:00,0,0,0,0
4702921684,5/1/2016 23:00,0,0,0,0
4702921684,5/2/2016 0:00,0,0,0,0
4702921684,5/2/2016 1:00,0,0,0,0
4702921684,5/2/2016 2:00,0,0,0,0
4702921684,5/2/2016 3:00,0,0,0,0
4702921684,5/2/2016 4:00,0,0,0,0
4702921684,5/2/2016 5:00,0,0,0,0
4702921684,5/2/2016 6:00,0,0,0,0
4702921684,5/2/2016 7:00,0,0,0,0
4702921684,5/2/2016 8:00,0,0,0,0
4702921684,5/2/2016 9:00,0,0,0,0
4702921684,5/2/2016 10:00,0,0,0,0
4702921684,5/2/2016 11:00,0,0,0,0
4702921684,5/2/2016 12:00,13,0.216667,212,212
4702921684,5/2/2016 13:00,13,0.216667,179,179
4702921684,5/2/2016 14:00,6,0.1,148,148
4702921684,5/2/2016 15:00,10,0.166667,75,75
4702921684,5/2/2016 16:00,13,0.216667,237,237
4702921684,5/2/2016 17:00,42,0.7,1507,1507
4702921684,5/2/2016 18:00,22,0.366667,614,614
4702921684,5/2/2016 19:00,65,1.083333,1848,1848
4702921684,5/2/2016 20:00,24,0.4,483,483
4702921684,5/2/2016 21:00,64,1.066667,1507,1507
4702921684,5/2/2016 22:00,18,0.3,435,435
4702921684,5/2/2016 23:00,0,0,0,0
4702921684,5/3/2016 0:00,0,0,0,0
4702921684,5/3/2016 1:00,0,0,0,0
4702921684,5/3/2016 2:00,0,0,0,0
4702921684,5/3/2016 3:00,2,0.033333,13,13
4702921684,5/3/2016 4:00,3,0.05,24,24
4702921684,5/3/2016 5:00,14,0.233333,617,617
4702921684,5/3/2016 6:00,39,0.65,1604,1604
4702921684,5/3/2016 7:00,12,0.2,424,424
4702921684,5/3/2016 8:00,5,0.083333,169,169
4702921684,5/3/2016 9:00,20,0.333333,1321,1321
4702921684,5/3/2016 10:00,3,0.05,54,54
4702921684,5/3/2016 11:00,5,0.083333,113,113
4702921684,5/3/2016 12:00,9,0.15,272,272
4702921684,5/3/2016 13:00,11,0.183333,176,176
4702921684,5/3/2016 14:00,13,0.216667,320,320
4702921684,5/3/2016 15:00,18,0.3,351,351
4702921684,5/3/2016 16:00,10,0.166667,163,163
4702921684,5/3/2016 17:00,21,0.35,1046,1046
4702921684,5/3/2016 18:00,18,0.3,539,539
4702921684,5/3/2016 19:00,27,0.45,560,560
4702921684,5/3/2016 20:00,31,0.516667,518,518
4702921684,5/3/2016 21:00,34,0.566667,656,656
4702921684,5/3/2016 22:00,18,0.3,514,514
4702921684,5/3/2016 23:00,0,0,0,0
4702921684,5/4/2016 0:00,0,0,0,0
4702921684,5/4/2016 1:00,2,0.033333,15,15
4702921684,5/4/2016 2:00,0,0,0,0
4702921684,5/4/2016 3:00,0,0,0,0
4702921684,5/4/2016 4:00,0,0,0,0
4702921684,5/4/2016 5:00,2,0.033333,45,45
4702921684,5/4/2016 6:00,23,0.383333,713,713
4702921684,5/4/2016 7:00,9,0.15,263,263
4702921684,5/4/2016 8:00,0,0,0,0
4702921684,5/4/2016 9:00,12,0.2,783,783
4702921684,5/4/2016 10:00,31,0.516667,847,847
4702921684,5/4/2016 11:00,0,0,0,0
4702921684,5/4/2016 12:00,14,0.233333,273,273
4702921684,5/4/2016 13:00,10,0.166667,168,168
4702921684,5/4/2016 14:00,15,0.25,259,259
4702921684,5/4/2016 15:00,0,0,0,0
4702921684,5/4/2016 16:00,1,0.016667,11,11
4702921684,5/4/2016 17:00,30,0.5,1353,1353
4702921684,5/4/2016 18:00,31,0.516667,730,730
4702921684,5/4/2016 19:00,24,0.4,876,876
4702921684,5/4/2016 20:00,28,0.466667,537,537
4702921684,5/4/2016 21:00,41,0.683333,915,915
4702921684,5/4/2016 22:00,20,0.333333,373,373
4702921684,5/4/2016 23:00,0,0,0,0
4702921684,5/5/2016 0:00,0,0,0,0
4702921684,5/5/2016 1:00,0,0,0,0
4702921684,5/5/2016 2:00,1,0.016667,11,11
4702921684,5/5/2016 3:00,0,0,0,0
4702921684,5/5/2016 4:00,0,0,0,0
4702921684,5/5/2016 5:00,1,0.016667,11,11
4702921684,5/5/2016 6:00,31,0.516667,1006,1006
4702921684,5/5/2016 7:00,6,0.1,160,160
4702921684,5/5/2016 8:00,6,0.1,157,157
4702921684,5/5/2016 9:00,45,0.75,1326,1326
4702921684,5/5/2016 10:00,7,0.116667,143,143
4702921684,5/5/2016 11:00,5,0.083333,117,117
4702921684,5/5/2016 12:00,20,0.333333,1184,1184
4702921684,5/5/2016 13:00,3,0.05,45,45
4702921684,5/5/2016 14:00,6,0.1,119,119
4702921684,5/5/2016 15:00,0,0,0,0
4702921684,5/5/2016 16:00,4,0.066667,129,129
4702921684,5/5/2016 17:00,25,0.416667,901,901
4702921684,5/5/2016 18:00,23,0.383333,635,635
4702921684,5/5/2016 19:00,22,0.366667,652,652
4702921684,5/5/2016 20:00,30,0.5,789,789
4702921684,5/5/2016 21:00,27,0.45,961,961
4702921684,5/5/2016 22:00,13,0.216667,268,268
4702921684,5/5/2016 23:00,0,0,0,0
4702921684,5/6/2016 0:00,1,0.016667,7,7
4702921684,5/6/2016 1:00,0,0,0,0
4702921684,5/6/2016 2:00,2,0.033333,12,12
4702921684,5/6/2016 3:00,1,0.016667,10,10
4702921684,5/6/2016 4:00,0,0,0,0
4702921684,5/6/2016 5:00,0,0,0,0
4702921684,5/6/2016 6:00,34,0.566667,880,880
4702921684,5/6/2016 7:00,13,0.216667,359,359
4702921684,5/6/2016 8:00,8,0.133333,252,252
4702921684,5/6/2016 9:00,17,0.283333,1163,1163
4702921684,5/6/2016 10:00,4,0.066667,113,113
4702921684,5/6/2016 11:00,8,0.133333,177,177
4702921684,5/6/2016 12:00,14,0.233333,407,407
4702921684,5/6/2016 13:00,7,0.116667,126,126
4702921684,5/6/2016 14:00,7,0.116667,227,227
4702921684,5/6/2016 15:00,8,0.133333,125,125
4702921684,5/6/2016 16:00,21,0.35,695,695
4702921684,5/6/2016 17:00,22,0.366667,676,676
4702921684,5/6/2016 18:00,36,0.6,732,732
4702921684,5/6/2016 19:00,20,0.333333,575,575
4702921684,5/6/2016 20:00,11,0.183333,152,152
4702921684,5/6/2016 21:00,8,0.133333,222,222
4702921684,5/6/2016 22:00,0,0,0,0
4702921684,5/6/2016 23:00,0,0,0,0
4702921684,5/7/2016 0:00,1,0.016667,8,8
4702921684,5/7/2016 1:00,0,0,0,0
4702921684,5/7/2016 2:00,0,0,0,0
4702921684,5/7/2016 3:00,0,0,0,0
4702921684,5/7/2016 4:00,0,0,0,0
4702921684,5/7/2016 5:00,0,0,0,0
4702921684,5/7/2016 6:00,14,0.233333,306,306
4702921684,5/7/2016 7:00,30,0.5,742,742
4702921684,5/7/2016 8:00,44,0.733333,1007,1007
4702921684,5/7/2016 9:00,26,0.433333,509,509
4702921684,5/7/2016 10:00,52,0.866667,1441,1441
4702921684,5/7/2016 11:00,55,0.916667,1628,1628
4702921684,5/7/2016 12:00,43,0.716667,1598,1598
4702921684,5/7/2016 13:00,29,0.483333,714,714
4702921684,5/7/2016 14:00,34,0.566667,910,910
4702921684,5/7/2016 15:00,32,0.533333,1019,1019
4702921684,5/7/2016 16:00,38,0.633333,955,955
4702921684,5/7/2016 17:00,23,0.383333,506,506
4702921684,5/7/2016 18:00,38,0.633333,1140,1140
4702921684,5/7/2016 19:00,18,0.3,266,266
4702921684,5/7/2016 20:00,50,0.833333,1367,1367
4702921684,5/7/2016 21:00,18,0.3,249,249
4702921684,5/7/2016 22:00,1,0.016667,5,5
4702921684,5/7/2016 23:00,0,0,0,0
4702921684,5/8/2016 0:00,0,0,0,0
4702921684,5/8/2016 1:00,0,0,0,0
4702921684,5/8/2016 2:00,0,0,0,0
4702921684,5/8/2016 3:00,0,0,0,0
4702921684,5/8/2016 4:00,0,0,0,0
4702921684,5/8/2016 5:00,0,0,0,0
4702921684,5/8/2016 6:00,0,0,0,0
4702921684,5/8/2016 7:00,0,0,0,0
4702921684,5/8/2016 8:00,0,0,0,0
4702921684,5/8/2016 9:00,4,0.066667,39,39
4702921684,5/8/2016 10:00,15,0.25,227,227
4702921684,5/8/2016 11:00,55,0.916667,1570,1570
4702921684,5/8/2016 12:00,89,1.483333,3016,3016
4702921684,5/8/2016 13:00,47,0.783333,1236,1236
4702921684,5/8/2016 14:00,85,1.416667,2336,2336
4702921684,5/8/2016 15:00,37,0.616667,1050,1050
4702921684,5/8/2016 16:00,76,1.266667,2315,2315
4702921684,5/8/2016 17:00,13,0.216667,145,145
4702921684,5/8/2016 18:00,18,0.3,347,347
4702921684,5/8/2016 19:00,18,0.3,344,344
4702921684,5/8/2016 20:00,6,0.1,120,120
4702921684,5/8/2016 21:00,2,0.033333,38,38
4702921684,5/8/2016 22:00,4,0.066667,74,74
4702921684,5/8/2016 23:00,0,0,0,0
4702921684,5/9/2016 0:00,0,0,0,0
4702921684,5/9/2016 1:00,0,0,0,0
4702921684,5/9/2016 2:00,0,0,0,0
4702921684,5/9/2016 3:00,0,0,0,0
4702921684,5/9/2016 4:00,0,0,0,0
4702921684,5/9/2016 5:00,0,0,0,0
4702921684,5/9/2016 6:00,37,0.616667,1112,1112
4702921684,5/9/2016 7:00,17,0.283333,509,509
4702921684,5/9/2016 8:00,0,0,0,0
4702921684,5/9/2016 9:00,21,0.35,1269,1269
4702921684,5/9/2016 10:00,10,0.166667,105,105
4702921684,5/9/2016 11:00,6,0.1,153,153
4702921684,5/9/2016 12:00,15,0.25,256,256
4702921684,5/9/2016 13:00,9,0.15,298,298
4702921684,5/9/2016 14:00,8,0.133333,107,107
4702921684,5/9/2016 15:00,12,0.2,228,228
4702921684,5/9/2016 16:00,12,0.2,237,237
4702921684,5/9/2016 17:00,24,0.4,1077,1077
4702921684,5/9/2016 18:00,29,0.483333,1058,1058
4702921684,5/9/2016 19:00,17,0.283333,388,388
4702921684,5/9/2016 20:00,26,0.433333,683,683
4702921684,5/9/2016 21:00,20,0.333333,535,535
4702921684,5/9/2016 22:00,12,0.2,212,212
4702921684,5/9/2016 23:00,2,0.033333,5,5
4702921684,5/10/2016 0:00,0,0,0,0
4702921684,5/10/2016 1:00,0,0,0,0
4702921684,5/10/2016 2:00,0,0,0,0
4702921684,5/10/2016 3:00,0,0,0,0
4702921684,5/10/2016 4:00,0,0,0,0
4702921684,5/10/2016 5:00,0,0,0,0
4702921684,5/10/2016 6:00,48,0.8,1421,1421
4702921684,5/10/2016 7:00,13,0.216667,280,280
4702921684,5/10/2016 8:00,20,0.333333,1297,1297
4702921684,5/10/2016 9:00,5,0.083333,149,149
4702921684,5/10/2016 10:00,4,0.066667,151,151
4702921684,5/10/2016 11:00,5,0.083333,120,120
4702921684,5/10/2016 12:00,21,0.35,1310,1310
4702921684,5/10/2016 13:00,5,0.083333,82,82
4702921684,5/10/2016 14:00,4,0.066667,75,75
4702921684,5/10/2016 15:00,9,0.15,163,163
4702921684,5/10/2016 16:00,7,0.116667,232,232
4702921684,5/10/2016 17:00,23,0.383333,820,820
4702921684,5/10/2016 18:00,13,0.216667,298,298
4702921684,5/10/2016 19:00,68,1.133333,1917,1917
4702921684,5/10/2016 20:00,29,0.483333,549,549
4702921684,5/10/2016 21:00,53,0.883333,1523,1523
4702921684,5/10/2016 22:00,12,0.2,226,226
4702921684,5/10/2016 23:00,0,0,0,0
4702921684,5/11/2016 0:00,0,0,0,0
4702921684,5/11/2016 1:00,0,0,0,0
4702921684,5/11/2016 2:00,0,0,0,0
4702921684,5/11/2016 3:00,0,0,0,0
4702921684,5/11/2016 4:00,0,0,0,0
4702921684,5/11/2016 5:00,3,0.05,41,41
4702921684,5/11/2016 6:00,21,0.35,776,776
4702921684,5/11/2016 7:00,2,0.033333,102,102
4702921684,5/11/2016 8:00,44,0.733333,1355,1355
4702921684,5/11/2016 9:00,5,0.083333,71,71
4702921684,5/11/2016 10:00,7,0.116667,165,165
4702921684,5/11/2016 11:00,9,0.15,272,272
4702921684,5/11/2016 12:00,6,0.1,145,145
4702921684,5/11/2016 13:00,9,0.15,211,211
4702921684,5/11/2016 14:00,17,0.283333,328,328
4702921684,5/11/2016 15:00,5,0.083333,109,109
4702921684,5/11/2016 16:00,25,0.416667,1016,1016
4702921684,5/11/2016 17:00,24,0.4,527,527
4702921684,5/11/2016 18:00,82,1.366667,2503,2503
4702921684,5/11/2016 19:00,15,0.25,578,578
4702921684,5/11/2016 20:00,13,0.216667,191,191
4702921684,5/11/2016 21:00,40,0.666667,1013,1013
4702921684,5/11/2016 22:00,20,0.333333,369,369
4702921684,5/11/2016 23:00,0,0,0,0
4702921684,5/12/2016 0:00,0,0,0,0
4702921684,5/12/2016 1:00,1,0.016667,9,9
4702921684,5/12/2016 2:00,0,0,0,0
4702921684,5/12/2016 3:00,0,0,0,0
4702921684,5/12/2016 4:00,1,0.016667,4,4
4702921684,5/12/2016 5:00,0,0,0,0
4702921684,5/12/2016 6:00,22,0.366667,707,707
4702921684,5/12/2016 7:00,5,0.083333,224,224
4702921684,5/12/2016 8:00,5,0.083333,154,154
4702921684,5/12/2016 9:00,18,0.3,814,814
4702921684,5/12/2016 10:00,16,0.266667,840,840
5553957443,4/12/2016 0:00,1,0.016667,2,2
5553957443,4/12/2016 1:00,0,0,0,0
5553957443,4/12/2016 2:00,0,0,0,0
5553957443,4/12/2016 3:00,0,0,0,0
5553957443,4/12/2016 4:00,0,0,0,0
5553957443,4/12/2016 5:00,0,0,0,0
5553957443,4/12/2016 6:00,18,0.3,248,248
5553957443,4/12/2016 7:00,47,0.783333,2030,2030
5553957443,4/12/2016 8:00,29,0.483333,1168,1168
5553957443,4/12/2016 9:00,2,0.033333,64,64
5553957443,4/12/2016 10:00,2,0.033333,65,65
5553957443,4/12/2016 11:00,2,0.033333,52,52
5553957443,4/12/2016 12:00,15,0.25,656,656
5553957443,4/12/2016 13:00,13,0.216667,459,459
5553957443,4/12/2016 14:00,0,0,0,0
5553957443,4/12/2016 15:00,3,0.05,80,80
5553957443,4/12/2016 16:00,58,0.966667,2192,2192
5553957443,4/12/2016 17:00,27,0.45,1243,1243
5553957443,4/12/2016 18:00,26,0.433333,321,321
5553957443,4/12/2016 19:00,20,0.333333,776,776
5553957443,4/12/2016 20:00,23,0.383333,330,330
5553957443,4/12/2016 21:00,25,0.416667,740,740
5553957443,4/12/2016 22:00,14,0.233333,534,534
5553957443,4/12/2016 23:00,35,0.583333,636,636
5553957443,4/13/2016 0:00,3,0.05,61,61
5553957443,4/13/2016 1:00,0,0,0,0
5553957443,4/13/2016 2:00,0,0,0,0
5553957443,4/13/2016 3:00,0,0,0,0
5553957443,4/13/2016 4:00,0,0,0,0
5553957443,4/13/2016 5:00,0,0,0,0
5553957443,4/13/2016 6:00,0,0,0,0
